SA_UUID, Interval Timestamp, Delivered From Grid Value (Wh), Back To Grid Value (Wh)
6745359, Sun Jan 02 2022 16:00:00 GMT-0800 (Pacific Standard Time), 1830, 0
6745359, Sun Jan 02 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1956, 0
6745359, Sun Jan 02 2022 18:00:00 GMT-0800 (Pacific Standard Time), 1712, 0
6745359, Sun Jan 02 2022 19:00:00 GMT-0800 (Pacific Standard Time), 2167, 0
6745359, Sun Jan 02 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1843, 0
6745359, Sun Jan 02 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2183, 0
6745359, Sun Jan 02 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1411, 0
6745359, Sun Jan 02 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1403, 0
6745359, Mon Jan 03 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1286, 0
6745359, Mon Jan 03 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2402, 0
6745359, Mon Jan 03 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1226, 0
6745359, Mon Jan 03 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1348, 0
6745359, Mon Jan 03 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1214, 0
6745359, Mon Jan 03 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1273, 0
6745359, Mon Jan 03 2022 06:00:00 GMT-0800 (Pacific Standard Time), 1497, 0
6745359, Mon Jan 03 2022 07:00:00 GMT-0800 (Pacific Standard Time), 1563, 0
6745359, Mon Jan 03 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1018.999, 0
6745359, Mon Jan 03 2022 09:00:00 GMT-0800 (Pacific Standard Time), 1621, 0
6745359, Mon Jan 03 2022 10:00:00 GMT-0800 (Pacific Standard Time), 1488, 0
6745359, Mon Jan 03 2022 11:00:00 GMT-0800 (Pacific Standard Time), 1482, 0
6745359, Mon Jan 03 2022 12:00:00 GMT-0800 (Pacific Standard Time), 500, 2
6745359, Mon Jan 03 2022 13:00:00 GMT-0800 (Pacific Standard Time), 1584, 0
6745359, Mon Jan 03 2022 14:00:00 GMT-0800 (Pacific Standard Time), 1650, 0
6745359, Mon Jan 03 2022 15:00:00 GMT-0800 (Pacific Standard Time), 2040, 0
6745359, Mon Jan 03 2022 16:00:00 GMT-0800 (Pacific Standard Time), 2161, 0
6745359, Mon Jan 03 2022 17:00:00 GMT-0800 (Pacific Standard Time), 4086, 0
6745359, Mon Jan 03 2022 18:00:00 GMT-0800 (Pacific Standard Time), 2448, 0
6745359, Mon Jan 03 2022 19:00:00 GMT-0800 (Pacific Standard Time), 2376, 0
6745359, Mon Jan 03 2022 20:00:00 GMT-0800 (Pacific Standard Time), 3004, 0
6745359, Mon Jan 03 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2262, 0
6745359, Mon Jan 03 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1642, 0
6745359, Mon Jan 03 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1450, 0
6745359, Tue Jan 04 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1424, 0
6745359, Tue Jan 04 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2464, 0
6745359, Tue Jan 04 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1293, 0
6745359, Tue Jan 04 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1287, 0
6745359, Tue Jan 04 2022 04:00:00 GMT-0800 (Pacific Standard Time), 612, 0
6745359, Tue Jan 04 2022 05:00:00 GMT-0800 (Pacific Standard Time), 359, 0
6745359, Tue Jan 04 2022 06:00:00 GMT-0800 (Pacific Standard Time), 374, 0
6745359, Tue Jan 04 2022 07:00:00 GMT-0800 (Pacific Standard Time), 883, 0
6745359, Tue Jan 04 2022 08:00:00 GMT-0800 (Pacific Standard Time), 532, 0
6745359, Tue Jan 04 2022 09:00:00 GMT-0800 (Pacific Standard Time), 1024.999, 0
6745359, Tue Jan 04 2022 10:00:00 GMT-0800 (Pacific Standard Time), 154, 9
6745359, Tue Jan 04 2022 11:00:00 GMT-0800 (Pacific Standard Time), 342, 4
6745359, Tue Jan 04 2022 12:00:00 GMT-0800 (Pacific Standard Time), 86, 120
6745359, Tue Jan 04 2022 13:00:00 GMT-0800 (Pacific Standard Time), 298, 8
6745359, Tue Jan 04 2022 14:00:00 GMT-0800 (Pacific Standard Time), 349, 1
6745359, Tue Jan 04 2022 15:00:00 GMT-0800 (Pacific Standard Time), 341, 0
6745359, Tue Jan 04 2022 16:00:00 GMT-0800 (Pacific Standard Time), 648, 0
6745359, Tue Jan 04 2022 17:00:00 GMT-0800 (Pacific Standard Time), 927, 0
6745359, Tue Jan 04 2022 18:00:00 GMT-0800 (Pacific Standard Time), 1106, 0
6745359, Tue Jan 04 2022 19:00:00 GMT-0800 (Pacific Standard Time), 1119, 0
6745359, Tue Jan 04 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1274, 0
6745359, Tue Jan 04 2022 21:00:00 GMT-0800 (Pacific Standard Time), 1178, 0
6745359, Tue Jan 04 2022 22:00:00 GMT-0800 (Pacific Standard Time), 876, 0
6745359, Tue Jan 04 2022 23:00:00 GMT-0800 (Pacific Standard Time), 450, 0
6745359, Wed Jan 05 2022 00:00:00 GMT-0800 (Pacific Standard Time), 446, 0
6745359, Wed Jan 05 2022 01:00:00 GMT-0800 (Pacific Standard Time), 1455, 0
6745359, Wed Jan 05 2022 02:00:00 GMT-0800 (Pacific Standard Time), 292, 0
6745359, Wed Jan 05 2022 03:00:00 GMT-0800 (Pacific Standard Time), 347, 0
6745359, Wed Jan 05 2022 04:00:00 GMT-0800 (Pacific Standard Time), 242, 0
6745359, Wed Jan 05 2022 05:00:00 GMT-0800 (Pacific Standard Time), 320, 0
6745359, Wed Jan 05 2022 06:00:00 GMT-0800 (Pacific Standard Time), 339, 0
6745359, Wed Jan 05 2022 07:00:00 GMT-0800 (Pacific Standard Time), 785, 0
6745359, Wed Jan 05 2022 08:00:00 GMT-0800 (Pacific Standard Time), 601, 0
6745359, Wed Jan 05 2022 09:00:00 GMT-0800 (Pacific Standard Time), 538, 0
6745359, Wed Jan 05 2022 10:00:00 GMT-0800 (Pacific Standard Time), 1067, 0
6745359, Wed Jan 05 2022 11:00:00 GMT-0800 (Pacific Standard Time), 506, 101
6745359, Wed Jan 05 2022 12:00:00 GMT-0800 (Pacific Standard Time), 33, 678
6745359, Wed Jan 05 2022 13:00:00 GMT-0800 (Pacific Standard Time), 39, 453
6745359, Wed Jan 05 2022 14:00:00 GMT-0800 (Pacific Standard Time), 83, 180
6745359, Wed Jan 05 2022 15:00:00 GMT-0800 (Pacific Standard Time), 259, 0
6745359, Wed Jan 05 2022 16:00:00 GMT-0800 (Pacific Standard Time), 2566, 0
6745359, Wed Jan 05 2022 17:00:00 GMT-0800 (Pacific Standard Time), 3039, 0
6745359, Wed Jan 05 2022 18:00:00 GMT-0800 (Pacific Standard Time), 2316, 0
6745359, Wed Jan 05 2022 19:00:00 GMT-0800 (Pacific Standard Time), 1645, 0
6745359, Wed Jan 05 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1546, 0
6745359, Wed Jan 05 2022 21:00:00 GMT-0800 (Pacific Standard Time), 1089, 0
6745359, Wed Jan 05 2022 22:00:00 GMT-0800 (Pacific Standard Time), 921, 0
6745359, Wed Jan 05 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1055, 0
6745359, Thu Jan 06 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1209, 0
6745359, Thu Jan 06 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2451, 0
6745359, Thu Jan 06 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1250, 0
6745359, Thu Jan 06 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1226, 0
6745359, Thu Jan 06 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1271, 0
6745359, Thu Jan 06 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1237, 0
6745359, Thu Jan 06 2022 06:00:00 GMT-0800 (Pacific Standard Time), 1244, 0
6745359, Thu Jan 06 2022 07:00:00 GMT-0800 (Pacific Standard Time), 2179, 0
6745359, Thu Jan 06 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1978, 0
6745359, Thu Jan 06 2022 09:00:00 GMT-0800 (Pacific Standard Time), 2611, 0
6745359, Thu Jan 06 2022 10:00:00 GMT-0800 (Pacific Standard Time), 2810, 0
6745359, Thu Jan 06 2022 11:00:00 GMT-0800 (Pacific Standard Time), 2049.9990000000003, 0
6745359, Thu Jan 06 2022 12:00:00 GMT-0800 (Pacific Standard Time), 1392, 0
6745359, Thu Jan 06 2022 13:00:00 GMT-0800 (Pacific Standard Time), 2663, 0
6745359, Thu Jan 06 2022 14:00:00 GMT-0800 (Pacific Standard Time), 2854, 0
6745359, Thu Jan 06 2022 15:00:00 GMT-0800 (Pacific Standard Time), 3470, 0
6745359, Thu Jan 06 2022 16:00:00 GMT-0800 (Pacific Standard Time), 4504, 0
6745359, Thu Jan 06 2022 17:00:00 GMT-0800 (Pacific Standard Time), 2251, 0
6745359, Thu Jan 06 2022 18:00:00 GMT-0800 (Pacific Standard Time), 1263, 0
6745359, Thu Jan 06 2022 19:00:00 GMT-0800 (Pacific Standard Time), 1270, 0
6745359, Thu Jan 06 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1387, 0
6745359, Thu Jan 06 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2011, 0
6745359, Thu Jan 06 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1290, 0
6745359, Thu Jan 06 2022 23:00:00 GMT-0800 (Pacific Standard Time), 567, 0
6745359, Fri Jan 07 2022 00:00:00 GMT-0800 (Pacific Standard Time), 505, 0
6745359, Fri Jan 07 2022 01:00:00 GMT-0800 (Pacific Standard Time), 1451, 0
6745359, Fri Jan 07 2022 02:00:00 GMT-0800 (Pacific Standard Time), 289, 0
6745359, Fri Jan 07 2022 03:00:00 GMT-0800 (Pacific Standard Time), 341, 0
6745359, Fri Jan 07 2022 04:00:00 GMT-0800 (Pacific Standard Time), 283, 0
6745359, Fri Jan 07 2022 05:00:00 GMT-0800 (Pacific Standard Time), 299, 0
6745359, Fri Jan 07 2022 06:00:00 GMT-0800 (Pacific Standard Time), 462, 0
6745359, Fri Jan 07 2022 07:00:00 GMT-0800 (Pacific Standard Time), 656, 0
6745359, Fri Jan 07 2022 08:00:00 GMT-0800 (Pacific Standard Time), 926, 0
6745359, Fri Jan 07 2022 09:00:00 GMT-0800 (Pacific Standard Time), 411, 0
6745359, Fri Jan 07 2022 10:00:00 GMT-0800 (Pacific Standard Time), 560, 0
6745359, Fri Jan 07 2022 11:00:00 GMT-0800 (Pacific Standard Time), 222, 0
6745359, Fri Jan 07 2022 12:00:00 GMT-0800 (Pacific Standard Time), 688, 0
6745359, Fri Jan 07 2022 13:00:00 GMT-0800 (Pacific Standard Time), 705, 0
6745359, Fri Jan 07 2022 14:00:00 GMT-0800 (Pacific Standard Time), 431, 0
6745359, Fri Jan 07 2022 15:00:00 GMT-0800 (Pacific Standard Time), 525, 0
6745359, Fri Jan 07 2022 16:00:00 GMT-0800 (Pacific Standard Time), 1357, 0
6745359, Fri Jan 07 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1584, 0
6745359, Fri Jan 07 2022 18:00:00 GMT-0800 (Pacific Standard Time), 933, 0
6745359, Fri Jan 07 2022 19:00:00 GMT-0800 (Pacific Standard Time), 656, 0
6745359, Fri Jan 07 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1492, 0
6745359, Fri Jan 07 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2336, 0
6745359, Fri Jan 07 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1897, 0
6745359, Fri Jan 07 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1565, 0
6745359, Sat Jan 08 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1265, 0
6745359, Sat Jan 08 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2432, 0
6745359, Sat Jan 08 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1365, 0
6745359, Sat Jan 08 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1239, 0
6745359, Sat Jan 08 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1256, 0
6745359, Sat Jan 08 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1254, 0
6745359, Sat Jan 08 2022 06:00:00 GMT-0800 (Pacific Standard Time), 1599, 0
6745359, Sat Jan 08 2022 07:00:00 GMT-0800 (Pacific Standard Time), 1453, 0
6745359, Sat Jan 08 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1480, 0
6745359, Sat Jan 08 2022 09:00:00 GMT-0800 (Pacific Standard Time), 2164, 0
6745359, Sat Jan 08 2022 10:00:00 GMT-0800 (Pacific Standard Time), 1419, 0
6745359, Sat Jan 08 2022 11:00:00 GMT-0800 (Pacific Standard Time), 1131, 22
6745359, Sat Jan 08 2022 12:00:00 GMT-0800 (Pacific Standard Time), 130, 32
6745359, Sat Jan 08 2022 13:00:00 GMT-0800 (Pacific Standard Time), 173, 58
6745359, Sat Jan 08 2022 14:00:00 GMT-0800 (Pacific Standard Time), 2457, 14
6745359, Sat Jan 08 2022 15:00:00 GMT-0800 (Pacific Standard Time), 2093, 0
6745359, Sat Jan 08 2022 16:00:00 GMT-0800 (Pacific Standard Time), 1521, 0
6745359, Sat Jan 08 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1165, 0
6745359, Sat Jan 08 2022 18:00:00 GMT-0800 (Pacific Standard Time), 2804, 0
6745359, Sat Jan 08 2022 19:00:00 GMT-0800 (Pacific Standard Time), 2250, 0
6745359, Sat Jan 08 2022 20:00:00 GMT-0800 (Pacific Standard Time), 2404, 0
6745359, Sat Jan 08 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2813, 0
6745359, Sat Jan 08 2022 22:00:00 GMT-0800 (Pacific Standard Time), 3018, 0
6745359, Sat Jan 08 2022 23:00:00 GMT-0800 (Pacific Standard Time), 2347, 0
6745359, Sun Jan 09 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1728, 0
6745359, Sun Jan 09 2022 01:00:00 GMT-0800 (Pacific Standard Time), 1538, 0
6745359, Sun Jan 09 2022 02:00:00 GMT-0800 (Pacific Standard Time), 369, 0
6745359, Sun Jan 09 2022 03:00:00 GMT-0800 (Pacific Standard Time), 309, 0
6745359, Sun Jan 09 2022 04:00:00 GMT-0800 (Pacific Standard Time), 323, 0
6745359, Sun Jan 09 2022 05:00:00 GMT-0800 (Pacific Standard Time), 300, 0
6745359, Sun Jan 09 2022 06:00:00 GMT-0800 (Pacific Standard Time), 303, 0
6745359, Sun Jan 09 2022 07:00:00 GMT-0800 (Pacific Standard Time), 411, 0
6745359, Sun Jan 09 2022 08:00:00 GMT-0800 (Pacific Standard Time), 767, 34
6745359, Sun Jan 09 2022 09:00:00 GMT-0800 (Pacific Standard Time), 136, 433
6745359, Sun Jan 09 2022 10:00:00 GMT-0800 (Pacific Standard Time), 90, 708
6745359, Sun Jan 09 2022 11:00:00 GMT-0800 (Pacific Standard Time), 18, 656
6745359, Sun Jan 09 2022 12:00:00 GMT-0800 (Pacific Standard Time), 3, 773
6745359, Sun Jan 09 2022 13:00:00 GMT-0800 (Pacific Standard Time), 156, 504
6745359, Sun Jan 09 2022 14:00:00 GMT-0800 (Pacific Standard Time), 29, 309
6745359, Sun Jan 09 2022 15:00:00 GMT-0800 (Pacific Standard Time), 382, 4
6745359, Sun Jan 09 2022 16:00:00 GMT-0800 (Pacific Standard Time), 873, 0
6745359, Sun Jan 09 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1640, 0
6745359, Sun Jan 09 2022 18:00:00 GMT-0800 (Pacific Standard Time), 2028, 0
6745359, Sun Jan 09 2022 19:00:00 GMT-0800 (Pacific Standard Time), 2110, 0
6745359, Sun Jan 09 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1982, 0
6745359, Sun Jan 09 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2181, 0
6745359, Sun Jan 09 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1654, 0
6745359, Sun Jan 09 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1269, 0
6745359, Mon Jan 10 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1292, 0
6745359, Mon Jan 10 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2386, 0
6745359, Mon Jan 10 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1260, 0
6745359, Mon Jan 10 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1204, 0
6745359, Mon Jan 10 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1289, 0
6745359, Mon Jan 10 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1250, 0
6745359, Mon Jan 10 2022 06:00:00 GMT-0800 (Pacific Standard Time), 1521, 0
6745359, Mon Jan 10 2022 07:00:00 GMT-0800 (Pacific Standard Time), 1943, 0
6745359, Mon Jan 10 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1195, 0
6745359, Mon Jan 10 2022 09:00:00 GMT-0800 (Pacific Standard Time), 574, 0
6745359, Mon Jan 10 2022 10:00:00 GMT-0800 (Pacific Standard Time), 287, 54
6745359, Mon Jan 10 2022 11:00:00 GMT-0800 (Pacific Standard Time), 119, 78
6745359, Mon Jan 10 2022 12:00:00 GMT-0800 (Pacific Standard Time), 298, 22
6745359, Mon Jan 10 2022 13:00:00 GMT-0800 (Pacific Standard Time), 476, 370
6745359, Mon Jan 10 2022 14:00:00 GMT-0800 (Pacific Standard Time), 365, 199
6745359, Mon Jan 10 2022 15:00:00 GMT-0800 (Pacific Standard Time), 1145, 0
6745359, Mon Jan 10 2022 16:00:00 GMT-0800 (Pacific Standard Time), 690, 0
6745359, Mon Jan 10 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1225, 0
6745359, Mon Jan 10 2022 18:00:00 GMT-0800 (Pacific Standard Time), 3041, 0
6745359, Mon Jan 10 2022 19:00:00 GMT-0800 (Pacific Standard Time), 1509, 0
6745359, Mon Jan 10 2022 20:00:00 GMT-0800 (Pacific Standard Time), 2033, 0
6745359, Mon Jan 10 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2501, 0
6745359, Mon Jan 10 2022 22:00:00 GMT-0800 (Pacific Standard Time), 2421, 0
6745359, Mon Jan 10 2022 23:00:00 GMT-0800 (Pacific Standard Time), 2085.9990000000003, 0
6745359, Tue Jan 11 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1754, 0
6745359, Tue Jan 11 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2960, 0
6745359, Tue Jan 11 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1781, 0
6745359, Tue Jan 11 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1745, 0
6745359, Tue Jan 11 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1844, 0
6745359, Tue Jan 11 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1779, 0
6745359, Tue Jan 11 2022 06:00:00 GMT-0800 (Pacific Standard Time), 2005, 0
6745359, Tue Jan 11 2022 07:00:00 GMT-0800 (Pacific Standard Time), 2039, 0
6745359, Tue Jan 11 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1954, 0
6745359, Tue Jan 11 2022 09:00:00 GMT-0800 (Pacific Standard Time), 1124, 0
6745359, Tue Jan 11 2022 10:00:00 GMT-0800 (Pacific Standard Time), 461, 0
6745359, Tue Jan 11 2022 11:00:00 GMT-0800 (Pacific Standard Time), 296, 0
6745359, Tue Jan 11 2022 12:00:00 GMT-0800 (Pacific Standard Time), 558, 0
6745359, Tue Jan 11 2022 13:00:00 GMT-0800 (Pacific Standard Time), 1152, 0
6745359, Tue Jan 11 2022 14:00:00 GMT-0800 (Pacific Standard Time), 1983, 0
6745359, Tue Jan 11 2022 15:00:00 GMT-0800 (Pacific Standard Time), 1956, 0
6745359, Tue Jan 11 2022 16:00:00 GMT-0800 (Pacific Standard Time), 495, 0
6745359, Tue Jan 11 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1733, 0
6745359, Tue Jan 11 2022 18:00:00 GMT-0800 (Pacific Standard Time), 3095, 0
6745359, Tue Jan 11 2022 19:00:00 GMT-0800 (Pacific Standard Time), 2445, 0
6745359, Tue Jan 11 2022 20:00:00 GMT-0800 (Pacific Standard Time), 2041, 0
6745359, Tue Jan 11 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2328, 0
6745359, Tue Jan 11 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1821, 0
6745359, Tue Jan 11 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1388, 0
6745359, Wed Jan 12 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1306, 0
6745359, Wed Jan 12 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2400, 0
6745359, Wed Jan 12 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1332, 0
6745359, Wed Jan 12 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1255, 0
6745359, Wed Jan 12 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1263, 0
6745359, Wed Jan 12 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1303, 0
6745359, Wed Jan 12 2022 06:00:00 GMT-0800 (Pacific Standard Time), 1415, 0
6745359, Wed Jan 12 2022 07:00:00 GMT-0800 (Pacific Standard Time), 1760, 0
6745359, Wed Jan 12 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1321, 0
6745359, Wed Jan 12 2022 09:00:00 GMT-0800 (Pacific Standard Time), 875, 0
6745359, Wed Jan 12 2022 10:00:00 GMT-0800 (Pacific Standard Time), 54, 570
6745359, Wed Jan 12 2022 11:00:00 GMT-0800 (Pacific Standard Time), 0, 1103
6745359, Wed Jan 12 2022 12:00:00 GMT-0800 (Pacific Standard Time), 18, 760
6745359, Wed Jan 12 2022 13:00:00 GMT-0800 (Pacific Standard Time), 2, 561
6745359, Wed Jan 12 2022 14:00:00 GMT-0800 (Pacific Standard Time), 412, 68
6745359, Wed Jan 12 2022 15:00:00 GMT-0800 (Pacific Standard Time), 1187, 0
6745359, Wed Jan 12 2022 16:00:00 GMT-0800 (Pacific Standard Time), 2049.9990000000003, 0
6745359, Wed Jan 12 2022 17:00:00 GMT-0800 (Pacific Standard Time), 1748, 0
6745359, Wed Jan 12 2022 18:00:00 GMT-0800 (Pacific Standard Time), 1211, 0
6745359, Wed Jan 12 2022 19:00:00 GMT-0800 (Pacific Standard Time), 1690, 0
6745359, Wed Jan 12 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1371, 0
6745359, Wed Jan 12 2022 21:00:00 GMT-0800 (Pacific Standard Time), 944, 0
6745359, Wed Jan 12 2022 22:00:00 GMT-0800 (Pacific Standard Time), 776, 0
6745359, Wed Jan 12 2022 23:00:00 GMT-0800 (Pacific Standard Time), 411, 0
6745359, Thu Jan 13 2022 00:00:00 GMT-0800 (Pacific Standard Time), 324, 0
6745359, Thu Jan 13 2022 01:00:00 GMT-0800 (Pacific Standard Time), 1438, 0
6745359, Thu Jan 13 2022 02:00:00 GMT-0800 (Pacific Standard Time), 261, 0
6745359, Thu Jan 13 2022 03:00:00 GMT-0800 (Pacific Standard Time), 279, 0
6745359, Thu Jan 13 2022 04:00:00 GMT-0800 (Pacific Standard Time), 270, 0
6745359, Thu Jan 13 2022 05:00:00 GMT-0800 (Pacific Standard Time), 310, 0
6745359, Thu Jan 13 2022 06:00:00 GMT-0800 (Pacific Standard Time), 254, 0
6745359, Thu Jan 13 2022 07:00:00 GMT-0800 (Pacific Standard Time), 776, 0
6745359, Thu Jan 13 2022 08:00:00 GMT-0800 (Pacific Standard Time), 289, 208
6745359, Thu Jan 13 2022 09:00:00 GMT-0800 (Pacific Standard Time), 147, 284
6745359, Thu Jan 13 2022 10:00:00 GMT-0800 (Pacific Standard Time), 153, 252
6745359, Thu Jan 13 2022 11:00:00 GMT-0800 (Pacific Standard Time), 526, 13
6745359, Thu Jan 13 2022 12:00:00 GMT-0800 (Pacific Standard Time), 580, 9
6745359, Thu Jan 13 2022 13:00:00 GMT-0800 (Pacific Standard Time), 649, 1
6745359, Thu Jan 13 2022 14:00:00 GMT-0800 (Pacific Standard Time), 901, 0
6745359, Thu Jan 13 2022 15:00:00 GMT-0800 (Pacific Standard Time), 1303, 0
6745359, Thu Jan 13 2022 16:00:00 GMT-0800 (Pacific Standard Time), 1938, 0
6745359, Thu Jan 13 2022 17:00:00 GMT-0800 (Pacific Standard Time), 3539, 0
6745359, Thu Jan 13 2022 18:00:00 GMT-0800 (Pacific Standard Time), 2770, 0
6745359, Thu Jan 13 2022 19:00:00 GMT-0800 (Pacific Standard Time), 2055, 0
6745359, Thu Jan 13 2022 20:00:00 GMT-0800 (Pacific Standard Time), 2401, 0
6745359, Thu Jan 13 2022 21:00:00 GMT-0800 (Pacific Standard Time), 2612, 0
6745359, Thu Jan 13 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1778, 0
6745359, Thu Jan 13 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1424, 0
6745359, Fri Jan 14 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1373, 0
6745359, Fri Jan 14 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2377, 0
6745359, Fri Jan 14 2022 02:00:00 GMT-0800 (Pacific Standard Time), 1273, 0
6745359, Fri Jan 14 2022 03:00:00 GMT-0800 (Pacific Standard Time), 1354, 0
6745359, Fri Jan 14 2022 04:00:00 GMT-0800 (Pacific Standard Time), 1233, 0
6745359, Fri Jan 14 2022 05:00:00 GMT-0800 (Pacific Standard Time), 1251, 0
6745359, Fri Jan 14 2022 06:00:00 GMT-0800 (Pacific Standard Time), 1662, 0
6745359, Fri Jan 14 2022 07:00:00 GMT-0800 (Pacific Standard Time), 1632, 0
6745359, Fri Jan 14 2022 08:00:00 GMT-0800 (Pacific Standard Time), 1070, 0
6745359, Fri Jan 14 2022 09:00:00 GMT-0800 (Pacific Standard Time), 704, 0
6745359, Fri Jan 14 2022 10:00:00 GMT-0800 (Pacific Standard Time), 122, 246
6745359, Fri Jan 14 2022 11:00:00 GMT-0800 (Pacific Standard Time), 1, 1102
6745359, Fri Jan 14 2022 12:00:00 GMT-0800 (Pacific Standard Time), 203, 409
6745359, Fri Jan 14 2022 13:00:00 GMT-0800 (Pacific Standard Time), 1072, 173
6745359, Fri Jan 14 2022 14:00:00 GMT-0800 (Pacific Standard Time), 2180, 0
6745359, Fri Jan 14 2022 15:00:00 GMT-0800 (Pacific Standard Time), 1370, 0
6745359, Fri Jan 14 2022 16:00:00 GMT-0800 (Pacific Standard Time), 1471, 0
6745359, Fri Jan 14 2022 17:00:00 GMT-0800 (Pacific Standard Time), 935, 0
6745359, Fri Jan 14 2022 18:00:00 GMT-0800 (Pacific Standard Time), 1267, 0
6745359, Fri Jan 14 2022 19:00:00 GMT-0800 (Pacific Standard Time), 1845, 0
6745359, Fri Jan 14 2022 20:00:00 GMT-0800 (Pacific Standard Time), 1662, 0
6745359, Fri Jan 14 2022 21:00:00 GMT-0800 (Pacific Standard Time), 1676, 0
6745359, Fri Jan 14 2022 22:00:00 GMT-0800 (Pacific Standard Time), 1644, 0
6745359, Fri Jan 14 2022 23:00:00 GMT-0800 (Pacific Standard Time), 1324, 0
6745359, Sat Jan 15 2022 00:00:00 GMT-0800 (Pacific Standard Time), 1341, 0
6745359, Sat Jan 15 2022 01:00:00 GMT-0800 (Pacific Standard Time), 2521, 0
